,_Index,Chapter,Content,Word_Count,Text_Length,Location,LocationType,Time,Event,ESummary,EImportance,CTag,CText,Character,ERole,reduce_distance,reduce_distance_stack,x_reduce,y_reduce,cluster
623,623,10,"“Explain all that,” said the Mock Turtle.",7,41,sea-shore,EXT,day,Alice Shares Her Adventures,"Alice starts to recount her adventures from earlier in the story, revealing her path in Wonderland. This reflects her growth and the changing dynamics with her companions, allowing the reader to see her character development.",6.0,,,,Resolution,0.02128690139839642,9.250758844688942,0.3541346847843796,0.02810234543839065,23
624,624,10,"“No, no! The adventures first,” said the Gryphon in an impatient tone: “explanations take such a dreadful time.”",18,112,sea-shore,EXT,day,Alice Shares Her Adventures,"Alice starts to recount her adventures from earlier in the story, revealing her path in Wonderland. This reflects her growth and the changing dynamics with her companions, allowing the reader to see her character development.",6.0,,,,Resolution,0.011883733936425517,9.262642578625368,0.3653910898747196,0.024292296001189127,23
625,625,10,"So Alice began telling them her adventures from the time when she first saw the White Rabbit. She was a little nervous about it just at first, the two creatures got so close to her, one on each side, and opened their eyes and mouths so _very_ wide, but she gained courage as she went on. Her listeners were perfectly quiet till she got to the part about her repeating “_You are old, Father William_,” to the Caterpillar, and the words all coming different, and then the Mock Turtle drew a long breath, and said “That’s very curious.”",98,533,sea-shore,EXT,day,Alice Shares Her Adventures,"Alice starts to recount her adventures from earlier in the story, revealing her path in Wonderland. This reflects her growth and the changing dynamics with her companions, allowing the reader to see her character development.",6.0,,,,Resolution,0.0021309977231313217,9.2647735763485,0.3655137473981173,0.026419760790073965,23
626,626,10,"“It’s all about as curious as it can be,” said the Gryphon.",12,59,sea-shore,EXT,day,The Mock Turtle's Song,,5.0,,,,,0.02654663810556337,9.291320214454062,0.39141214716020245,0.03225044552438931,23
627,627,10,“It all came different!” the Mock Turtle repeated thoughtfully. “I should like to hear her try and repeat something now. Tell her to begin.” He looked at the Gryphon as if he thought it had some kind of authority over Alice.,41,224,sea-shore,EXT,day,The Mock Turtle's Song,,5.0,,,,,0.008212156523509814,9.299532370977571,0.3977171853105731,0.026988695939983428,23
628,628,10,"“Stand up and repeat ‘’_Tis the voice of the sluggard_,’” said the Gryphon.",13,75,sea-shore,EXT,day,Alice's Recitation,"Alice is prompted to recite a poem but struggles due to the distracting Lobster Quadrille, leading to humorous and nonsensical results.",6.0,,,,Turning Point,0.010371286885501138,9.309903657863073,0.39452531618601916,0.03685660165259982,23
629,629,10,"“How the creatures order one about, and make one repeat lessons!” thought Alice; “I might as well be at school at once.” However, she got up, and began to repeat it, but her head was so full of the Lobster Quadrille, that she hardly knew what she was saying, and the words came very queer indeed:—",56,297,sea-shore,EXT,day,Alice's Recitation,"Alice is prompted to recite a poem but struggles due to the distracting Lobster Quadrille, leading to humorous and nonsensical results.",6.0,,,,Turning Point,0.01751280831536728,9.32741646617844,0.4101978627116639,0.029041888574546492,23
630,630,10,"“’Tis the voice of the Lobster; I heard him declare, “You have baked me too brown, I must sugar my hair.” As a duck with its eyelids, so he with his nose Trims his belt and his buttons, and turns out his toes.”",43,210,sea-shore,EXT,day,Alice's Recitation,"Alice is prompted to recite a poem but struggles due to the distracting Lobster Quadrille, leading to humorous and nonsensical results.",6.0,,,,Turning Point,0.01834092936551604,9.345757395543956,0.3952709476724415,0.039699134813734334,23
631,631,10,"[later editions continued as follows When the sands are all dry, he is gay as a lark, And will talk in contemptuous tones of the Shark, But, when the tide rises and sharks are around, His voice has a timid and tremulous sound.]",43,227,sea-shore,EXT,day,Alice's Recitation Challenge,,6.0,,,,,0.03253726898863546,9.378294664532591,0.40942011051374394,0.010399389693185511,23
632,632,10,"“That’s different from what _I_ used to say when I was a child,” said the Gryphon.",16,82,sea-shore,EXT,day,Alice's Recitation Challenge,,6.0,,,,,0.010412260981468734,9.38870692551406,0.4107944115697662,0.020720556068825054,23
633,633,10,"“Well, I never heard it before,” said the Mock Turtle; “but it sounds uncommon nonsense.”",15,89,sea-shore,EXT,day,Alice's Recitation Challenge,,6.0,,,,,0.017125123328350454,9.40583204884241,0.4118785225954057,0.003629782174840621,23
634,634,10,"Alice said nothing; she had sat down with her face in her hands, wondering if anything would _ever_ happen in a natural way again.",24,130,sea-shore,EXT,day,Alice's Recitation Challenge,,6.0,,,,,0.08888590049048196,9.494717949332891,0.3337219634644573,-0.0387052573410785,24
635,635,10,"“I should like to have it explained,” said the Mock Turtle.",11,59,sea-shore,EXT,day,Alice's Recitation Challenge,,6.0,,,,,0.020904307913986488,9.515622257246877,0.31719782390712775,-0.02590123839183235,24
636,636,10,"“She can’t explain it,” said the Gryphon hastily. “Go on with the next verse.”",14,78,sea-shore,EXT,day,Alice's Recitation Challenge,,6.0,,,,,0.03094977707936265,9.546572034326239,0.2899389845692916,-0.04055880910516269,24
637,637,10,"“But about his toes?” the Mock Turtle persisted. “How _could_ he turn them out with his nose, you know?”",19,104,sea-shore,EXT,day,Alice's Recitation Challenge,,6.0,,,,,0.015046600177134488,9.561618634503374,0.29354077888576086,-0.055167958792683644,24
638,638,10,"“It’s the first position in dancing.” Alice said; but was dreadfully puzzled by the whole thing, and longed to change the subject.",22,130,sea-shore,EXT,day,Alice's Recitation Challenge,,6.0,,,,,0.0229835080157743,9.584602142519147,0.27069901289578474,-0.05771655981487838,24
639,639,10,"“Go on with the next verse,” the Gryphon repeated impatiently: “it begins ‘_I passed by his garden_.’”",17,102,sea-shore,EXT,day,Alice's Recitation Challenge,,6.0,,,,,0.016648851667808225,9.601250994186955,0.2791392248961629,-0.04336570328136954,24
640,640,10,"Alice did not dare to disobey, though she felt sure it would all come wrong, and she went on in a trembling voice:—",23,115,sea-shore,EXT,day,Alice's Recitation Challenge,,6.0,,,,,0.03994824527357358,9.641199239460528,0.3183109480490866,-0.03552743780562215,24
641,641,10,"“I passed by his garden, and marked, with one eye, How the Owl and the Panther were sharing a pie—”",20,99,sea-shore,EXT,day,Alice's Recitation Challenge,,6.0,,,,,0.030875865264480457,9.672075104725009,0.34870902451928293,-0.030116707472067572,24
642,642,10,"[later editions continued as follows The Panther took pie-crust, and gravy, and meat, While the Owl had the dish as its share of the treat. When the pie was all finished, the Owl, as a boon, Was kindly permitted to pocket the spoon: While the Panther received knife and fork with a growl, And concluded the banquet—]",57,316,sea-shore,EXT,day,Alice's Recitation Challenge,,6.0,,,,,0.015849646356941433,9.68792475108195,0.3628769000577133,-0.03722181777153891,24
643,643,10,"“What _is_ the use of repeating all that stuff,” the Mock Turtle interrupted, “if you don’t explain it as you go on? It’s by far the most confusing thing _I_ ever heard!”",32,170,sea-shore,EXT,day,Alice's Recitation Challenge,,6.0,,,,,0.012838778868884342,9.700763529950834,0.3583944619605864,-0.025190941180469727,24
644,644,10,"“Yes, I think you’d better leave off,” said the Gryphon: and Alice was only too glad to do so.",19,94,sea-shore,EXT,day,Alice's Recitation Challenge,,6.0,,,,,0.01463618351319127,9.715399713464025,0.36793215921981187,-0.03629275179059881,24
645,645,10,“Shall we try another figure of the Lobster Quadrille?” the Gryphon went on. “Or would you like the Mock Turtle to sing you a song?”,25,132,sea-shore,EXT,day,The Mock Turtle's Song,,5.0,,,,,0.02502086335217513,9.7404205768162,0.3647654840016417,-0.011473086785791684,24
646,646,10,"“Oh, a song, please, if the Mock Turtle would be so kind,” Alice replied, so eagerly that the Gryphon said, in a rather offended tone, “Hm! No accounting for tastes! Sing her ‘_Turtle Soup_,’ will you, old fellow?”",38,214,sea-shore,EXT,day,Mock Turtle's Song Request,"The Mock Turtle begins to sing 'Beautiful Soup,' emphasizing the whimsical and absurd themes that run throughout the chapter.",7.0,,,,Climax,0.011570975336601392,9.751991552152802,0.3689561184711661,-0.022258542408206145,24
647,647,10,"The Mock Turtle sighed deeply, and began, in a voice sometimes choked with sobs, to sing this:—",17,95,sea-shore,EXT,day,Mock Turtle's Song Request,"The Mock Turtle begins to sing 'Beautiful Soup,' emphasizing the whimsical and absurd themes that run throughout the chapter.",7.0,Action,The Mock Turtle begins to sing a song about soup.,Mock Turtle,Climax,0.010201348600733344,9.762192900753535,0.3751724121293581,-0.01416995746219697,24
648,648,10,"“Beautiful Soup, so rich and green, Waiting in a hot tureen! Who for such dainties would not stoop? Soup of the evening, beautiful Soup! Soup of the evening, beautiful Soup!     Beau—ootiful Soo—oop!     Beau—ootiful Soo—oop! Soo—oop of the e—e—evening,     Beautiful, beautiful Soup!",53,284,sea-shore,EXT,day,Mock Turtle's Song Request,"The Mock Turtle begins to sing 'Beautiful Soup,' emphasizing the whimsical and absurd themes that run throughout the chapter.",7.0,,,,Climax,0.00304220461535695,9.765235105368891,0.3721578398001358,-0.013760857726696801,24
649,649,10,"“Beautiful Soup! Who cares for fish, Game, or any other dish? Who would not give all else for two p ennyworth only of beautiful Soup? Pennyworth only of beautiful Soup?     Beau—ootiful Soo—oop!     Beau—ootiful Soo—oop! Soo—oop of the e—e—evening,     Beautiful, beauti—FUL SOUP!”",53,281,sea-shore,EXT,day,Mock Turtle's Song Request,"The Mock Turtle begins to sing 'Beautiful Soup,' emphasizing the whimsical and absurd themes that run throughout the chapter.",7.0,,,,Climax,0.007088087242226885,9.772323192611118,0.37820115127321297,-0.010056891313135091,24
650,650,10,"“Chorus again!” cried the Gryphon, and the Mock Turtle had just begun to repeat it, when a cry of “The trial’s beginning!” was heard in the distance.",27,149,sea-shore,EXT,day,Interruption by the Trial Announcement,"A cry is heard announcing the beginning of a trial, prompting the Gryphon to hurry Alice away, creating a sense of urgency and anticipation for the next chapter.",5.0,,,,Resolution,0.010613074307138958,9.782936266918258,0.3866405162589386,-0.016492298439849108,24
651,651,10,"“Come on!” cried the Gryphon, and, taking Alice by the hand, it hurried off, without waiting for the end of the song.",22,117,sea-shore,EXT,day,Interruption by the Trial Announcement,"A cry is heard announcing the beginning of a trial, prompting the Gryphon to hurry Alice away, creating a sense of urgency and anticipation for the next chapter.",5.0,Action,The Gryphon hurries off with Alice to the trial.,Gryphon,Resolution,0.008411024305010504,9.791347291223268,0.3812774331045834,-0.02297170187990044,24
652,652,10,"“What trial is it?” Alice panted as she ran; but the Gryphon only answered “Come on!” and ran the faster, while more and more faintly came, carried on the breeze that followed them, the melancholy words:—",36,204,sea-shore,EXT,day,Interruption by the Trial Announcement,"A cry is heard announcing the beginning of a trial, prompting the Gryphon to hurry Alice away, creating a sense of urgency and anticipation for the next chapter.",5.0,,,,Resolution,0.003970119231767318,9.795317410455034,0.38017646711477543,-0.019157292278961537,24
653,653,10,"“Soo—oop of the e—e—evening,     Beautiful, beautiful Soup!”",11,60,,,,The Trial Call,"A distant cry announces the beginning of a trial, prompting the Gryphon to hurry Alice away. This creates intrigue and anticipation for what comes next, suggesting a shift in the story's focus.",7.0,,,,Cliffhanger,0.015565910365811725,9.810883320820846,0.39512390544876913,-0.02350144383800509,24
654,654,11,CHAPTER XI. Who Stole the Tarts?,6,32,,,,,,,Action,The Knave stood before the King and Queen in chains.,Knave of Hearts,,0.0091569042189105,9.820040225039756,0.40410803751355184,-0.021731058027837147,24
655,655,11,"The King and Queen of Hearts were seated on their throne when they arrived, with a great crowd assembled about them—all sorts of little birds and beasts, as well as the whole pack of cards: the Knave was standing before them, in chains, with a soldier on each side to guard him; and near the King was the White Rabbit, with a trumpet in one hand, and a scroll of parchment in the other. In the very middle of the court was a table, with a large dish of tarts upon it: they looked so good, that it made Alice quite hungry to look at them—“I wish they’d get the trial done,” she thought, “and hand round the refreshments!” But there seemed to be no chance of this, so she began looking at everything about her, to pass away the time.",141,731,court,INT,day,The Opening of the Court,"The King and Queen of Hearts are seated on their throne with a crowd of creatures gathered around. The Knave is in chains, accused of stealing tarts, while the White Rabbit is ready to begin the trial by reading the accusation.",7.0,Statement,Alice wished for the trial to end so she could have refreshments.,Alice,Setup,0.004761518118641423,9.824801743158398,0.4004430963187724,-0.0247708377621204,24
656,656,11,"Alice had never been in a court of justice before, but she had read about them in books, and she was quite pleased to find that she knew the name of nearly everything there. “That’s the judge,” she said to herself, “because of his great wig.”",46,242,court,INT,day,Alice Observes the Court,"Alice, unfamiliar with court proceedings, identifies key figures such as the judge (the King) and the jury, demonstrating her curiosity and intelligence. This sets the stage for her observations and involvement in the trial.",6.0,,,,Setup,0.012936107973138215,9.837737851131536,0.39478252345114057,-0.03640272515423869,24
657,657,11,"The judge, by the way, was the King; and as he wore his crown over the wig, (look at the frontispiece if you want to see how he did it,) he did not look at all comfortable, and it was certainly not becoming.",43,207,court,INT,day,Alice Observes the Court,"Alice, unfamiliar with court proceedings, identifies key figures such as the judge (the King) and the jury, demonstrating her curiosity and intelligence. This sets the stage for her observations and involvement in the trial.",6.0,Statement,The King looked uncomfortable in his crown and wig.,King of Hearts,Setup,0.013423908304248187,9.851161759435783,0.40110107427303654,-0.024558856290054942,24
658,658,11,"“And that’s the jury-box,” thought Alice, “and those twelve creatures,” (she was obliged to say “creatures,” you see, because some of them were animals, and some were birds,) “I suppose they are the jurors.” She said this last word two or three times over to herself, being rather proud of it: for she thought, and rightly too, that very few little girls of her age knew the meaning of it at all. However, “jury-men” would have done just as well.",80,446,court,INT,day,Alice Observes the Court,"Alice, unfamiliar with court proceedings, identifies key figures such as the judge (the King) and the jury, demonstrating her curiosity and intelligence. This sets the stage for her observations and involvement in the trial.",6.0,,,,Setup,0.010567579568019332,9.861729339003801,0.39097310294192605,-0.021542578013333154,24
659,659,11,"The twelve jurors were all writing very busily on slates. “What are they doing?” Alice whispered to the Gryphon. “They can’t have anything to put down yet, before the trial’s begun.”",31,182,court,INT,day,Jurors Writing 'Stupid Things',"Alice is irritated by the jurors scribbling 'stupid things' on their slates, highlighting the absurdity of the court's proceedings and her growing impatience for the trial to commence.",5.0,,,,Inciting Incident,0.0070783143647864125,9.868807653368588,0.3873918964544539,-0.01543704819677924,24
660,660,11,"“They’re putting down their names,” the Gryphon whispered in reply, “for fear they should forget them before the end of the trial.”",22,131,court,INT,day,Jurors Writing 'Stupid Things',"Alice is irritated by the jurors scribbling 'stupid things' on their slates, highlighting the absurdity of the court's proceedings and her growing impatience for the trial to commence.",5.0,,,,Inciting Incident,0.008477919740285776,9.877285573108873,0.38934245840718,-0.023687528861037803,24
661,661,11,"“Stupid things!” Alice began in a loud, indignant voice, but she stopped hastily, for the White Rabbit cried out, “Silence in the court!” and the King put on his spectacles and looked anxiously round, to make out who was talking.",40,229,court,INT,day,Jurors Writing 'Stupid Things',"Alice is irritated by the jurors scribbling 'stupid things' on their slates, highlighting the absurdity of the court's proceedings and her growing impatience for the trial to commence.",5.0,Action,The Queen ordered silence in the court.,Queen of Hearts,Inciting Incident,0.015910958732925844,9.893196531841799,0.3778482826227395,-0.03468946191106363,24
662,662,11,"Alice could see, as well as if she were looking over their shoulders, that all the jurors were writing down “stupid things!” on their slates, and she could even make out that one of them didn’t know how to spell “stupid,” and that he had to ask his neighbour to tell him. “A nice muddle their slates’ll be in before the trial’s over!” thought Alice.",65,349,court,INT,day,Jurors Writing 'Stupid Things',"Alice is irritated by the jurors scribbling 'stupid things' on their slates, highlighting the absurdity of the court's proceedings and her growing impatience for the trial to commence.",5.0,,,,Inciting Incident,0.011516168174408677,9.904712700016207,0.38932661759410325,-0.03562217607222518,24
663,663,11,"One of the jurors had a pencil that squeaked. This of course, Alice could _not_ stand, and she went round the court and got behind him, and very soon found an opportunity of taking it away. She did it so quickly that the poor little juror (it was Bill, the Lizard) could not make out at all what had become of it; so, after hunting all about for it, he was obliged to write with one finger for the rest of the day; and this was of very little use, as it left no mark on the slate.",98,480,court,INT,day,The Opening of the Court,"The King and Queen of Hearts are seated on their throne with a crowd of creatures gathered around. The Knave is in chains, accused of stealing tarts, while the White Rabbit is ready to begin the trial by reading the accusation.",7.0,,,,Setup,0.004820626584521328,9.909533326600728,0.38933384506972557,-0.03080155490571667,24
664,664,11,"“Herald, read the accusation!” said the King.",7,45,court,INT,day,The Opening of the Court,"The King and Queen of Hearts are seated on their throne with a crowd of creatures gathered around. The Knave is in chains, accused of stealing tarts, while the White Rabbit is ready to begin the trial by reading the accusation.",7.0,,,,Setup,0.027890153499222553,9.937423480099952,0.3615007738611916,-0.02901807255063878,24
665,665,11,"On this the White Rabbit blew three blasts on the trumpet, and then unrolled the parchment scroll, and read as follows:—",21,120,court,INT,day,The Accusation is Read,"The White Rabbit reads the accusation against the Knave of Hearts, who is claimed to have stolen tarts made by the Queen. This acts as a crucial narrative turn leading directly to the trial.",6.0,Action,The King ordered the jury to consider their verdict.,King of Hearts,Inciting Incident,0.002761289123052138,9.940184769223004,0.3591302271423525,-0.030434132533438622,24
666,666,11,"“The Queen of Hearts, she made some tarts,     All on a summer day: The Knave of Hearts, he stole those tarts,     And took them quite away!”",34,141,court,INT,day,The Accusation is Read,"The White Rabbit reads the accusation against the Knave of Hearts, who is claimed to have stolen tarts made by the Queen. This acts as a crucial narrative turn leading directly to the trial.",6.0,Action,He read the accusation of the Knave.,White Rabbit,Inciting Incident,0.008866171828351973,9.949050941051356,0.36576752606572605,-0.024555759808640852,24
667,667,11,"“Consider your verdict,” the King said to the jury.",9,51,court,INT,day,The Accusation is Read,"The White Rabbit reads the accusation against the Knave of Hearts, who is claimed to have stolen tarts made by the Queen. This acts as a crucial narrative turn leading directly to the trial.",6.0,,,,Inciting Incident,0.0049119968375739296,9.95396293788893,0.36404254019633125,-0.029154905020821544,24
668,668,11,"“Not yet, not yet!” the Rabbit hastily interrupted. “There’s a great deal to come before that!”",16,95,court,INT,day,,,,,,,,0.004598270513603338,9.958561208402534,0.3678926099170484,-0.031669075830828446,24
669,669,11,"“Call the first witness,” said the King; and the White Rabbit blew three blasts on the trumpet, and called out, “First witness!”",22,128,court,INT,day,,,,Action,The White Rabbit called for the first witness.,White Rabbit,,0.033106070843657825,9.991667279246192,0.36361931419914173,-0.06449819202990714,24
670,670,11,"The first witness was the Hatter. He came in with a teacup in one hand and a piece of bread-and-butter in the other. “I beg pardon, your Majesty,” he began, “for bringing these in: but I hadn’t quite finished my tea when I was sent for.”",46,237,court,INT,day,The Hatter is Called as a Witness,"The Hatter enters the court with a teacup and a piece of bread-and-butter, and is questioned by the King. His nervousness and nonsensical responses illustrate the chaotic nature of the trial.",7.0,Action,The Hatter entered the court apologizing for bringing in his tea.,Hatter,Turning Point,0.015193205543195984,10.006860484789389,0.3783409100095388,-0.06825426863630123,24
671,671,11,"“You ought to have finished,” said the King. “When did you begin?”",12,66,court,INT,day,The Hatter is Called as a Witness,"The Hatter enters the court with a teacup and a piece of bread-and-butter, and is questioned by the King. His nervousness and nonsensical responses illustrate the chaotic nature of the trial.",7.0,,,,Turning Point,0.019321357037489714,10.026181841826878,0.36049929138102793,-0.060838644422189,24
672,672,11,"The Hatter looked at the March Hare, who had followed him into the court, arm-in-arm with the Dormouse. “Fourteenth of March, I _think_ it was,” he said.",27,153,court,INT,day,The Hatter is Called as a Witness,"The Hatter enters the court with a teacup and a piece of bread-and-butter, and is questioned by the King. His nervousness and nonsensical responses illustrate the chaotic nature of the trial.",7.0,,,,Turning Point,0.017158271344191046,10.04334011317107,0.37178920622654543,-0.0737593293228377,24
673,673,11,"“Fifteenth,” said the March Hare.",5,33,court,INT,day,The Hatter is Called as a Witness,"The Hatter enters the court with a teacup and a piece of bread-and-butter, and is questioned by the King. His nervousness and nonsensical responses illustrate the chaotic nature of the trial.",7.0,Statement,The March Hare corrected the Hatter on the start date.,March Hare,Turning Point,0.014259561702284165,10.057599674873353,0.36556655788198805,-0.06092914041069667,24
674,674,11,"“Sixteenth,” added the Dormouse.",4,32,court,INT,day,The Hatter is Called as a Witness,"The Hatter enters the court with a teacup and a piece of bread-and-butter, and is questioned by the King. His nervousness and nonsensical responses illustrate the chaotic nature of the trial.",7.0,,,,Turning Point,0.011257227306208201,10.068856902179562,0.36366098832814536,-0.07202391266158616,24
675,675,11,"“Write that down,” the King said to the jury, and the jury eagerly wrote down all three dates on their slates, and then added them up, and reduced the answer to shillings and pence.",34,181,court,INT,day,The Hatter is Called as a Witness,"The Hatter enters the court with a teacup and a piece of bread-and-butter, and is questioned by the King. His nervousness and nonsensical responses illustrate the chaotic nature of the trial.",7.0,,,,Turning Point,0.010261278019803801,10.079118180199366,0.3732302894325546,-0.0683195499670244,24
676,676,11,"“Take off your hat,” the King said to the Hatter.",10,49,court,INT,day,The Hatter is Called as a Witness,"The Hatter enters the court with a teacup and a piece of bread-and-butter, and is questioned by the King. His nervousness and nonsensical responses illustrate the chaotic nature of the trial.",7.0,,,,Turning Point,0.028178883324125634,10.107297063523491,0.3456956930552152,-0.0743108326119756,24
677,677,11,"“It isn’t mine,” said the Hatter.",6,33,court,INT,day,The Hatter is Called as a Witness,"The Hatter enters the court with a teacup and a piece of bread-and-butter, and is questioned by the King. His nervousness and nonsensical responses illustrate the chaotic nature of the trial.",7.0,,,,Turning Point,0.00836038721625448,10.115657450739747,0.35392315887004533,-0.07579571667193206,24
678,678,11,"“_Stolen!_” the King exclaimed, turning to the jury, who instantly made a memorandum of the fact.",16,97,court,INT,day,The Hatter is Called as a Witness,"The Hatter enters the court with a teacup and a piece of bread-and-butter, and is questioned by the King. His nervousness and nonsensical responses illustrate the chaotic nature of the trial.",7.0,,,,Turning Point,0.009589473964583808,10.12524692470433,0.3627295289319121,-0.07200021179762524,24
679,679,11,"“I keep them to sell,” the Hatter added as an explanation; “I’ve none of my own. I’m a hatter.”",19,95,court,INT,day,The Hatter is Called as a Witness,"The Hatter enters the court with a teacup and a piece of bread-and-butter, and is questioned by the King. His nervousness and nonsensical responses illustrate the chaotic nature of the trial.",7.0,,,,Turning Point,0.03615089920899564,10.161397823913326,0.3334679001085825,-0.09322860298077068,24
680,680,11,"Here the Queen put on her spectacles, and began staring at the Hatter, who turned pale and fidgeted.",18,100,court,INT,day,The Hatter is Called as a Witness,"The Hatter enters the court with a teacup and a piece of bread-and-butter, and is questioned by the King. His nervousness and nonsensical responses illustrate the chaotic nature of the trial.",7.0,Action,She stared at the Hatter with intensity.,Queen of Hearts,Turning Point,0.017395224836296335,10.178793048749622,0.34484617059547124,-0.10638644504672123,24
681,681,11,"“Give your evidence,” said the King; “and don’t be nervous, or I’ll have you executed on the spot.”",18,99,court,INT,day,The Hatter is Called as a Witness,"The Hatter enters the court with a teacup and a piece of bread-and-butter, and is questioned by the King. His nervousness and nonsensical responses illustrate the chaotic nature of the trial.",7.0,,,,Turning Point,0.019361191558703292,10.198154240308325,0.35147227254789437,-0.12457849032725245,24
682,682,11,"This did not seem to encourage the witness at all: he kept shifting from one foot to the other, looking uneasily at the Queen, and in his confusion he bit a large piece out of his teacup instead of the bread-and-butter.",41,219,court,INT,day,The Hatter is Called as a Witness,"The Hatter enters the court with a teacup and a piece of bread-and-butter, and is questioned by the King. His nervousness and nonsensical responses illustrate the chaotic nature of the trial.",7.0,,,,Turning Point,0.008518837057370951,10.206673077365696,0.3487984464522319,-0.11649015064471,24
683,683,11,"Just at this moment Alice felt a very curious sensation, which puzzled her a good deal until she made out what it was: she was beginning to grow larger again, and she thought at first she would get up and leave the court; but on second thoughts she decided to remain where she was as long as there was room for her.",62,315,court,INT,day,Alice Begins to Grow,"Alice experiences growth during the trial, encountering confusion and annoyance both from her own situation and the chaotic proceedings. This represents a pivotal moment of her physical transformation.",6.0,,,,Turning Point,0.03208274419288209,10.238755821558579,0.37729971301944093,-0.10175990017125225,24
684,684,11,"“I wish you wouldn’t squeeze so.” said the Dormouse, who was sitting next to her. “I can hardly breathe.”",19,105,court,INT,day,Alice Begins to Grow,"Alice experiences growth during the trial, encountering confusion and annoyance both from her own situation and the chaotic proceedings. This represents a pivotal moment of her physical transformation.",6.0,Statement,The Dormouse complained about being squeezed by Alice.,Dormouse,Turning Point,0.02283910449167704,10.261594926050256,0.3640505964550102,-0.08315652401949233,24
685,685,11,"“I can’t help it,” said Alice very meekly: “I’m growing.”",10,57,court,INT,day,Alice Begins to Grow,"Alice experiences growth during the trial, encountering confusion and annoyance both from her own situation and the chaotic proceedings. This represents a pivotal moment of her physical transformation.",6.0,,,,Turning Point,0.007939116323788391,10.269534042374044,0.36777412485669386,-0.07614475503837934,24
686,686,11,"“You’ve no right to grow _here_,” said the Dormouse.",9,52,court,INT,day,Alice Begins to Grow,"Alice experiences growth during the trial, encountering confusion and annoyance both from her own situation and the chaotic proceedings. This represents a pivotal moment of her physical transformation.",6.0,,,,Turning Point,0.00596718744319874,10.275501229817243,0.3618427592825142,-0.07679761674479578,24
687,687,11,"“Don’t talk nonsense,” said Alice more boldly: “you know you’re growing too.”",12,77,court,INT,day,Alice Begins to Grow,"Alice experiences growth during the trial, encountering confusion and annoyance both from her own situation and the chaotic proceedings. This represents a pivotal moment of her physical transformation.",6.0,,,,Turning Point,0.0036264104449424315,10.279127640262185,0.35967127738501986,-0.07389322023535669,24
688,688,11,"“Yes, but _I_ grow at a reasonable pace,” said the Dormouse: “not in that ridiculous fashion.” And he got up very sulkily and crossed over to the other side of the court.",32,170,court,INT,day,Alice Begins to Grow,"Alice experiences growth during the trial, encountering confusion and annoyance both from her own situation and the chaotic proceedings. This represents a pivotal moment of her physical transformation.",6.0,Statement,Alice boldly told the Dormouse that he was growing too.,Alice,Turning Point,0.009089728202878886,10.288217368465064,0.3664784668271918,-0.06786948960553978,24
689,689,11,"All this time the Queen had never left off staring at the Hatter, and, just as the Dormouse crossed the court, she said to one of the officers of the court, “Bring me the list of the singers in the last concert!” on which the wretched Hatter trembled so, that he shook both his shoes off.",56,288,court,INT,day,Alice Begins to Grow,"Alice experiences growth during the trial, encountering confusion and annoyance both from her own situation and the chaotic proceedings. This represents a pivotal moment of her physical transformation.",6.0,,,,Turning Point,0.0032667340415539125,10.291484102506619,0.3689747960513123,-0.06997659465822445,24
690,690,11,"“Give your evidence,” the King repeated angrily, “or I’ll have you executed, whether you’re nervous or not.”",17,108,court,INT,day,Alice Begins to Grow,"Alice experiences growth during the trial, encountering confusion and annoyance both from her own situation and the chaotic proceedings. This represents a pivotal moment of her physical transformation.",6.0,,,,Turning Point,0.031223748896025832,10.322707851402644,0.39857372105066996,-0.07991772809483386,24
691,691,11,"“I’m a poor man, your Majesty,” the Hatter began, in a trembling voice, “—and I hadn’t begun my tea—not above a week or so—and what with the bread-and-butter getting so thin—and the twinkling of the tea—”",36,204,court,INT,day,Chaos in the courtroom,"As the trial progresses, the court descends into chaos with interruptions, absurd testimonies, and the King’s nonsensical orders, illustrating the farcical nature of the proceedings.",6.0,Statement,The Hatter nervously explained his situation to the King.,Hatter,Resolution,0.012466206252415435,10.33517405765506,0.3874455993909387,-0.07429890200266998,24
692,692,11,“The twinkling of the _what?_” said the King.,8,45,court,INT,day,Chaos in the courtroom,"As the trial progresses, the court descends into chaos with interruptions, absurd testimonies, and the King’s nonsensical orders, illustrating the farcical nature of the proceedings.",6.0,,,,Resolution,0.007939274390384839,10.343113332045444,0.38933512638360757,-0.0665877564593803,24
693,693,11,"“It _began_ with the tea,” the Hatter replied.",8,46,court,INT,day,Chaos in the courtroom,"As the trial progresses, the court descends into chaos with interruptions, absurd testimonies, and the King’s nonsensical orders, illustrating the farcical nature of the proceedings.",6.0,,,,Resolution,0.012543481962822475,10.355656814008267,0.37683340231335444,-0.06761041721589064,24
694,694,11,“Of course twinkling begins with a T!” said the King sharply. “Do you take me for a dunce? Go on!”,20,98,court,INT,day,Chaos in the courtroom,"As the trial progresses, the court descends into chaos with interruptions, absurd testimonies, and the King’s nonsensical orders, illustrating the farcical nature of the proceedings.",6.0,,,,Resolution,0.008376658440611008,10.364033472448877,0.3852078862471779,-0.06741956263042692,24
